,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
1356,6082824014,"20:05, 13 marca 2021",44900.0,Ford,Kuga,2.0 TDCi Titanium,II (2012-),1997.0,140.0,154200,SUV,Nie podano,Manualna,Diesel,2014,5.0,5.0,Szary,Używane
1357,6083019623,"20:05, 13 marca 2021",25900.0,Opel,Astra,1.4 ECOFLEX,J (2009-2015),1398.0,100.0,113000,Kompakt,Niemcy,Manualna,Benzyna,2012,5.0,5.0,Biały,Używane
1358,6083018402,"20:05, 13 marca 2021",42900.0,MINI,Countryman,Nie podano,Nie podano,1598.0,122.0,93000,SUV,Nie podano,Manualna,Benzyna,2013,5.0,5.0,Biały,Używane
1359,6083019535,"20:04, 13 marca 2021",51500.0,Renault,Trafic,1.6 dCi 90 L1H1,III (2014-),1598.0,90.0,99290,Minivan,Nie podano,Manualna,Diesel,2014,4.0,6.0,Szary,Używane
1360,6083001377,"20:04, 13 marca 2021",118080.0,Mercedes-Benz,CL,500,C216 (2006-2013),5461.0,388.0,89000,Coupe,Niemcy,Automatyczna,Benzyna,2007,2.0,4.0,Biały,Używane
1361,6082823985,"20:04, 13 marca 2021",34500.0,Toyota,Avensis,1.8 Sol NAVI,III (2009-),1798.0,147.0,140000,Kombi,Niemcy,Manualna,Benzyna,2010,5.0,5.0,Srebrny,Używane
1362,6083225966,"20:04, 13 marca 2021",7100.0,Toyota,Avensis,2.0 D-4D High,II (2003-2009),1995.0,116.0,326308,Kombi,Nie podano,Manualna,Diesel,2004,5.0,5.0,Inny kolor,Używane
1363,6083225987,"20:03, 13 marca 2021",10900.0,Opel,Vectra,GTS 2.2,C (2002-2008),2198.0,147.0,201936,Sedan,Niemcy,Manualna,Benzyna,2003,5.0,5.0,Czarny,Używane
1364,6083225973,"20:03, 13 marca 2021",26900.0,BMW,Seria 3,325i,E90/E91/E92/E93 (2005-2012),2497.0,218.0,199900,Kombi,Nie podano,Manualna,Benzyna,2007,5.0,5.0,Niebieski,Używane
1365,6083225982,"20:03, 13 marca 2021",16800.0,Škoda,Roomster,1.6 16V Comfort,Nie podano,1598.0,105.0,187500,Minivan,Nie podano,Manualna,Benzyna,2009,5.0,5.0,Szary,Używane
1366,6083225969,"20:03, 13 marca 2021",24900.0,Mitsubishi,L200,Nie podano,Nie podano,2477.0,136.0,97000,SUV,Nie podano,Manualna,Diesel,2013,2.0,,Biały,Używane
1367,6083225968,"20:02, 13 marca 2021",17900.0,Alfa Romeo,Mito,1.4 TB MultiAir Progression S&S,Nie podano,1368.0,135.0,126000,Auta małe,Nie podano,Manualna,Benzyna,2009,3.0,5.0,Czerwony,Używane
1368,6083225937,"20:00, 13 marca 2021",44900.0,Hyundai,ix35,1.7 CRDi Premium 2WD,Nie podano,1685.0,115.0,149000,SUV,Nie podano,Manualna,Diesel,2015,5.0,5.0,Szary,Używane
1369,6083225724,"19:58, 13 marca 2021",12500.0,Opel,Astra,III 1.7 CDTI Enjoy,H (2004-2014),1686.0,100.0,199500,Kompakt,Polska,Manualna,Diesel,2008,5.0,5.0,Beżowy,Używane
1370,6082919710,"19:58, 13 marca 2021",27500.0,Opel,Corsa,1.4 Enjoy,E (2014-2019),1398.0,75.0,101010,Auta miejskie,Polska,Manualna,Benzyna+LPG,2015,5.0,,Czerwony,Używane
1371,6083018604,"19:57, 13 marca 2021",95000.0,Škoda,Superb,1.8 TSI L&K DSG,III (2015-),1798.0,180.0,60000,Sedan,Nie podano,Automatyczna,Benzyna,2016,5.0,5.0,Szary,Używane
1372,6080899405,"19:57, 13 marca 2021",70900.0,Renault,Clio,1.6 R.S 200 EDC,IV (2012-2018),1618.0,200.0,55000,Auta miejskie,Polska,Automatyczna,Benzyna,2018,5.0,5.0,Czarny,Używane
1373,6080899387,"19:57, 13 marca 2021",72500.0,Ford,F150,Nie podano,Nie podano,5870.0,215.0,158500,SUV,Stany Zjednoczone,Automatyczna,Benzyna,1970,2.0,3.0,Biały,Używane
1374,6083225914,"19:57, 13 marca 2021",73900.0,Peugeot,3008,1.2 PureTech GPF Allure S&S,II (2016-),1199.0,130.0,36000,SUV,Nie podano,Manualna,Benzyna,2018,5.0,5.0,Niebieski,Używane
1375,6079058737,"19:57, 13 marca 2021",25000.0,Peugeot,3008,Nie podano,I (2009-2016),1600.0,130.0,167000,SUV,Niemcy,Automatyczna,Diesel,2012,5.0,5.0,Niebieski,Używane
1376,6083019299,"19:56, 13 marca 2021",66000.0,Ford,Mondeo,2.0 TDCi Edition PowerShift,Mk5 (2014-),1997.0,150.0,149000,Sedan,Francja,Automatyczna,Diesel,2016,5.0,5.0,Szary,Używane
1377,6083225864,"19:56, 13 marca 2021",25900.0,Renault,Clio,TCe 90,IV (2012-2018),898.0,90.0,73793,Auta miejskie,Francja,Manualna,Benzyna,2015,5.0,,Beżowy,Używane
1378,6083225764,"19:56, 13 marca 2021",31500.0,Renault,Fluence,Nie podano,Nie podano,1598.0,110.0,164000,Sedan,Polska,Manualna,Benzyna+LPG,2014,4.0,5.0,Inny kolor,Używane
1379,6082628868,"19:56, 13 marca 2021",30000.0,Audi,A4,2.0 TDI Multitronic,B8 (2007-2015),1968.0,143.0,263000,Kombi,Niemcy,Automatyczna,Diesel,2010,5.0,5.0,Czarny,Używane
1380,6083019263,"19:56, 13 marca 2021",39500.0,Lexus,RX,450h Classic,III (2009-2015),3456.0,249.0,315000,SUV,Wielka Brytania,Automatyczna,Hybryda,2009,5.0,5.0,Czarny,Używane
1381,6083225858,"19:56, 13 marca 2021",29900.0,Opel,Astra,IV 1.4 T Energy EU6,J (2009-2015),1364.0,140.0,152571,Kompakt,Polska,Manualna,Benzyna+LPG,2017,5.0,5.0,Srebrny,Używane
1382,6083225781,"19:55, 13 marca 2021",17999.0,Renault,Megane,1.6 dCi Energy Dynamique,III (2008-2016),1598.0,130.0,170000,Kompakt,Francja,Manualna,Diesel,2012,5.0,5.0,Szary,Używane
1383,6083018509,"19:55, 13 marca 2021",37000.0,Audi,A6,2.0 TDI Multitronic,C6 (2004-2011),1968.0,170.0,191000,Kombi,Nie podano,Automatyczna,Diesel,2011,5.0,5.0,Inny kolor,Używane
1384,6082592547,"19:55, 13 marca 2021",72600.0,BMW,Seria 1,Nie podano,F20/F21 (2011-),1496.0,116.0,47000,Kompakt,Polska,Automatyczna,Diesel,2018,4.0,5.0,Biały,Używane
1385,6077527485,"19:55, 13 marca 2021",62500.0,Chevrolet,C-10,Nie podano,Nie podano,5700.0,180.0,134000,Kombi,Stany Zjednoczone,Automatyczna,Benzyna,1978,2.0,3.0,Żółty,Używane
1386,6081100243,"19:55, 13 marca 2021",15900.0,Audi,A4,Avant 1.8T,B7 (2004-2007),1781.0,163.0,346000,Kombi,Nie podano,Manualna,Benzyna+LPG,2005,5.0,5.0,Srebrny,Używane
1387,6082592245,"19:54, 13 marca 2021",100000.0,Audi,A5,2.0 TDI clean diesel Quattro S tronic,F5 (2016-),1968.0,190.0,290000,Coupe,Polska,Automatyczna,Diesel,2017,5.0,5.0,Czarny,Używane
1388,6080429692,"19:54, 13 marca 2021",47499.0,Toyota,Prius+,Nie podano,Nie podano,1800.0,136.0,181379,Minivan,Francja,Automatyczna,Hybryda,2014,5.0,7.0,Czarny,Używane
1389,6079610392,"19:54, 13 marca 2021",23700.0,Mercedes-Benz,CLK,Nie podano,W209 (2002-),2600.0,170.0,189000,Coupe,Niemcy,Automatyczna,Benzyna,2003,3.0,5.0,Niebieski,Używane
1390,6083225859,"19:53, 13 marca 2021",28900.0,Škoda,Yeti,2.0 TDI DPF 4x4 Ambition,Nie podano,1968.0,140.0,214000,SUV,Nie podano,Manualna,Diesel,2009,5.0,5.0,Biały,Używane
1391,6083225804,"19:53, 13 marca 2021",35608.0,Citroën,C3,Pure Tech 83 S&S,III (2016-),1199.0,83.0,65000,Auta miejskie,Polska,Manualna,Benzyna,2019,5.0,2.0,Biały,Używane
1392,6083222701,"19:53, 13 marca 2021",49500.0,Toyota,Auris,1.33 VVT-i Active,II (2012-),1329.0,99.0,34000,Kompakt,Nie podano,Manualna,Benzyna,2016,5.0,5.0,Srebrny,Używane
1393,6083225852,"19:52, 13 marca 2021",36900.0,Ford,Kuga,2.0 TDCi Titanium FWD,I (2008-2012),1997.0,140.0,223211,SUV,Nie podano,Manualna,Diesel,2010,5.0,,Czarny,Używane
1394,6082628902,"19:52, 13 marca 2021",19900.0,Volkswagen,Touran,Nie podano,I (2003-2010),1900.0,105.0,236000,Minivan,Niemcy,Manualna,Diesel,2007,5.0,7.0,Inny kolor,Używane
1395,6080494544,"19:52, 13 marca 2021",105000.0,Oldsmobile,Cutlass,Nie podano,Nie podano,5700.0,325.0,155000,Coupe,Stany Zjednoczone,Automatyczna,Benzyna,1969,2.0,5.0,Niebieski,Używane
1396,6083225827,"19:51, 13 marca 2021",21900.0,Volvo,C30,1.6D DRIVe,Nie podano,1560.0,109.0,225000,Coupe,Belgia,Manualna,Diesel,2010,3.0,4.0,Srebrny,Używane
1397,6083018961,"19:50, 13 marca 2021",35000.0,Ford,Focus,1.0 EcoBoost Start-Stopp-System,Mk3 (2010-),998.0,125.0,109000,Kompakt,Polska,Manualna,Benzyna,2014,5.0,5.0,Niebieski,Używane
1398,6083225795,"19:49, 13 marca 2021",21900.0,BMW,Seria 3,320d,E90/E91/E92/E93 (2005-2012),1995.0,163.0,154000,Sedan,Nie podano,Manualna,Diesel,2007,4.0,5.0,Szary,Używane
1399,6083225815,"19:48, 13 marca 2021",63900.0,Audi,A6,Avant 2.0 TDI DPF,C7 (2011-2018),1968.0,136.0,168000,Sedan,Nie podano,Manualna,Diesel,2014,5.0,5.0,Brązowy,Używane
1400,6081928009,"19:48, 13 marca 2021",46900.0,Mercedes-Benz,Klasa E,200 T CGI BlueEFFICIENCY Automatik,W212 (2009-2016),1796.0,183.0,134180,Sedan,Nie podano,Automatyczna,Benzyna,2010,5.0,5.0,Srebrny,Używane
1401,6083225796,"19:47, 13 marca 2021",47999.0,Seat,Leon,Nie podano,III (2012-),1968.0,150.0,200000,Kombi,Niemcy,Automatyczna,Diesel,2016,5.0,5.0,Biały,Używane
1402,6083225762,"19:47, 13 marca 2021",30900.0,Škoda,Octavia,2.0 TDI RS DSG,II (2004-2013),1968.0,170.0,238000,Kombi,Nie podano,Automatyczna,Diesel,2010,5.0,5.0,Biały,Używane
1403,6080779930,"19:47, 13 marca 2021",33700.0,BMW,Seria 5,Nie podano,E60/E61 (2003-2010),2996.0,258.0,146073,Sedan,Nie podano,Automatyczna,Benzyna+LPG,2006,5.0,5.0,Niebieski,Używane
1404,6082558606,"19:47, 13 marca 2021",17500.0,Seat,Ibiza,SC 1.2 TDI CR Ecomotive,IV (2008-2017),1199.0,75.0,100000,Auta miejskie,Polska,Manualna,Diesel,2013,3.0,5.0,Biały,Używane
1405,6083225790,"19:46, 13 marca 2021",54999.0,Toyota,Corolla,1.6 Premium,Seria E16 (2012-2019),1598.0,132.0,66987,Sedan,Polska,Manualna,Benzyna,2016,4.0,5.0,Biały,Używane
1406,6079727996,"19:46, 13 marca 2021",10999.0,Alfa Romeo,159,1.9JTDM Progression,Nie podano,1910.0,120.0,237000,Kombi,Nie podano,Manualna,Diesel,2007,4.0,5.0,Czarny,Używane
1407,6082823455,"19:44, 13 marca 2021",24900.0,Renault,Megane,1.5 dCi Expression,III (2008-2016),1461.0,110.0,180000,Kombi,Nie podano,Manualna,Diesel,2014,5.0,5.0,Bordowy,Używane
1408,6080725125,"19:44, 13 marca 2021",62900.0,BMW,Seria 3,316d,F30/F31 (2012-),1995.0,116.0,72000,Sedan,Polska,Manualna,Diesel,2016,4.0,5.0,Czarny,Używane
1409,6083225745,"19:44, 13 marca 2021",64800.0,BMW,i3,Nie podano,Nie podano,,170.0,85000,Auta miejskie,Nie podano,Automatyczna,Elektryczny,2014,5.0,,Czarny,Używane
1410,6083208127,"19:43, 13 marca 2021",7400.0,Volkswagen,Golf,Nie podano,IV (1997-2006),1390.0,75.0,182000,Kompakt,Niemcy,Manualna,Benzyna,2003,3.0,5.0,Niebieski,Używane
1411,6083108745,"19:43, 13 marca 2021",105105.0,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2967.0,218.0,169000,Sedan,Polska,Automatyczna,Diesel,2016,4.0,5.0,Brązowy,Używane
1412,6082199069,"19:43, 13 marca 2021",53900.0,Chrysler,Town & Country,Nie podano,I (1995-2005),,,150000,Minivan,Nie podano,,Benzyna,2014,,,Czarny,Używane
1413,6082269235,"19:43, 13 marca 2021",16300.0,BMW,Seria 5,Nie podano,E60/E61 (2003-2010),2171.0,170.0,274250,Sedan,Nie podano,Automatyczna,Benzyna,2003,4.0,5.0,Srebrny,Używane
1414,6081567238,"19:43, 13 marca 2021",63000.0,Mitsubishi,ASX,1.6 Intense Plus Navi,Nie podano,1590.0,117.0,28780,SUV,Polska,Manualna,Benzyna,2016,5.0,5.0,Czarny,Używane
1415,6083225759,"19:42, 13 marca 2021",55900.0,Chrysler,Town & Country,3.6 Touring,II (2001-),3605.0,283.0,160000,Minivan,Nie podano,Automatyczna,Benzyna,2016,5.0,7.0,Czarny,Używane
1416,6083225708,"19:42, 13 marca 2021",90000.0,Mercedes-Benz,CL,500,C216 (2006-2013),5461.0,388.0,232959,Coupe,Nie podano,Automatyczna,Benzyna,2007,2.0,4.0,Srebrny,Używane
1417,6083018920,"19:41, 13 marca 2021",6900.0,Opel,Meriva,Nie podano,I (2002-2010),1598.0,87.0,149000,Auta miejskie,Nie podano,Manualna,Benzyna,2003,5.0,5.0,Biały,Używane
1418,6083225713,"19:40, 13 marca 2021",33500.0,Volkswagen,Phaeton,Nie podano,Nie podano,2967.0,240.0,289000,Sedan,Szwajcaria,Automatyczna,Diesel,2009,4.0,5.0,Czarny,Używane
1419,6082221307,"19:40, 13 marca 2021",11990.0,Audi,A4,Avant 3.0,B6 (2000-2004),2976.0,220.0,236000,Kombi,Nie podano,Manualna,Benzyna,2004,5.0,5.0,Czarny,Używane
1420,6083225662,"19:38, 13 marca 2021",10800.0,Volkswagen,Polo,1.4,IV (2001-2009),1390.0,80.0,220000,Auta miejskie,Nie podano,Manualna,Benzyna,2006,5.0,5.0,Niebieski,Używane
1421,6083225587,"19:37, 13 marca 2021",21300.0,Peugeot,Partner,Tepee HDi FAP 90,II (2008-2018),1560.0,92.0,181595,Minivan,Polska,Manualna,Diesel,2011,5.0,5.0,Srebrny,Używane
1422,6083225437,"19:36, 13 marca 2021",20700.0,Ford,Mondeo,2.0 TDCi Ghia X,Mk4 (2007-2014),1997.0,140.0,239865,Kombi,Nie podano,Manualna,Diesel,2009,5.0,5.0,Inny kolor,Używane
1423,6083209709,"19:36, 13 marca 2021",42900.0,Volvo,V60,D3 R-Design,Nie podano,1984.0,136.0,169644,Kombi,Nie podano,Manualna,Diesel,2012,5.0,5.0,Czarny,Używane
1424,6083225667,"19:36, 13 marca 2021",32500.0,Volkswagen,Polo,1.4 TSI GTI DSG,V (2009-2014),1390.0,180.0,74342,Auta miejskie,Nie podano,Automatyczna,Benzyna,2012,3.0,5.0,Czerwony,Używane
1425,6083225673,"19:35, 13 marca 2021",40900.0,Hyundai,ix35,Nie podano,Nie podano,1998.0,163.0,182000,SUV,Niemcy,Manualna,Benzyna,2010,5.0,5.0,Czerwony,Używane
1426,6083225668,"19:35, 13 marca 2021",24900.0,Suzuki,SX4,Nie podano,I (2006-2013),1586.0,108.0,102000,Auta miejskie,Niemcy,Manualna,Benzyna,2009,,,Inny kolor,Używane
1427,6083225538,"19:35, 13 marca 2021",18000.0,Škoda,Octavia,1.6 Tour,I (1996-2011),1595.0,102.0,249000,Kombi,Nie podano,Manualna,Benzyna+LPG,2009,5.0,5.0,Szary,Używane
1428,6083225293,"19:35, 13 marca 2021",31800.0,Volkswagen,up!,1.0 high EU6,Nie podano,999.0,60.0,99000,Auta małe,Polska,Manualna,Benzyna,2017,3.0,4.0,Czarny,Używane
1429,6082142732,"19:35, 13 marca 2021",23900.0,Ford,Focus,Turnier 1.0 EcoBoost Start-Stopp-System,Mk3 (2010-),998.0,100.0,97000,Kombi,Niemcy,Manualna,Benzyna,2014,5.0,5.0,Inny kolor,Używane
1430,6083225660,"19:34, 13 marca 2021",65000.0,Jeep,Renegade,1.4 MultiAir Longitude FWD S&S,Nie podano,1368.0,140.0,20000,SUV,Polska,Manualna,Benzyna,2017,5.0,5.0,Szary,Używane
1431,6083225666,"19:34, 13 marca 2021",68800.0,Škoda,Octavia,Combi 2.0 TDI DSG,III (2013-),1968.0,150.0,116000,Kombi,Nie podano,Automatyczna,Diesel,2017,5.0,5.0,Czarny,Używane
1432,6083225576,"19:34, 13 marca 2021",42900.0,Volkswagen,Passat,1.4 TSI Comfortline,B7 (2010-2014),1390.0,122.0,152800,Kombi,Polska,Manualna,Benzyna,2013,5.0,5.0,Brązowy,Używane
1433,6081009749,"19:34, 13 marca 2021",114000.0,Volvo,S90,D4 AWD Inscription,Nie podano,1969.0,190.0,155000,Sedan,Polska,Automatyczna,Diesel,2017,4.0,5.0,Inny kolor,Używane
1434,6083018610,"19:33, 13 marca 2021",22900.0,Opel,Astra,IV 2.0 CDTI Cosmo,J (2009-2015),1956.0,165.0,206162,Kombi,Nie podano,Manualna,Diesel,2012,5.0,5.0,Czarny,Używane
1435,6083018638,"19:33, 13 marca 2021",53000.0,Ford,Mondeo,Nie podano,Mk5 (2014-),1997.0,150.0,132149,Kompakt,Polska,Manualna,Diesel,2016,5.0,5.0,Czarny,Używane
1436,6077873595,"19:33, 13 marca 2021",27900.0,Opel,Corsa,Nie podano,E (2014-2019),1398.0,90.0,159160,Auta małe,Nie podano,Manualna,Benzyna,2015,5.0,5.0,Niebieski,Używane
1437,6077873579,"19:33, 13 marca 2021",39899.0,Ford,Focus,Nie podano,Mk3 (2010-),1596.0,105.0,67719,Sedan,Nie podano,Manualna,Benzyna,2017,5.0,5.0,Szary,Używane
1438,6078508915,"19:33, 13 marca 2021",28500.0,Opel,Insignia,2.0 CDTI,A (2008-2017),1956.0,160.0,150912,Kombi,Nie podano,Manualna,Diesel,2011,5.0,5.0,Czarny,Używane
1439,6077873533,"19:33, 13 marca 2021",34900.0,Kia,Ceed,Nie podano,II (2012-),1582.0,110.0,153212,Kompakt,Nie podano,Manualna,Diesel,2016,5.0,5.0,Srebrny,Używane
1440,6083018630,"19:33, 13 marca 2021",132900.0,Audi,A6,Avant 2.0 TDI quattro S tronic,C7 (2011-2018),1968.0,190.0,137000,Kombi,Niemcy,Automatyczna,Diesel,2017,5.0,5.0,Szary,Używane
1441,6079227099,"19:33, 13 marca 2021",38900.0,Toyota,Avensis,Nie podano,III (2009-),1998.0,124.0,137878,Kombi,Nie podano,Manualna,Diesel,2014,5.0,5.0,Bordowy,Używane
1442,6083225635,"19:33, 13 marca 2021",5900.0,Peugeot,407,2.0 SV Executive,Nie podano,1997.0,138.0,310700,Kombi,Holandia,Manualna,Benzyna+LPG,2005,5.0,5.0,Niebieski,Używane
1443,6083225580,"19:33, 13 marca 2021",55000.0,Audi,A5,2.0 TDI Sportback DPF,8T (2007-2016),1968.0,177.0,299800,Coupe,Nie podano,Manualna,Diesel,2012,5.0,5.0,Szary,Używane
1444,6078960261,"19:33, 13 marca 2021",32499.0,Ford,Fiesta,Nie podano,Mk7 (2008-),1499.0,75.0,76013,Auta małe,Nie podano,Manualna,Diesel,2017,5.0,5.0,Niebieski,Używane
1445,6083016670,"19:32, 13 marca 2021",66500.0,Audi,A5,Nie podano,8T (2007-2016),1968.0,190.0,233000,Coupe,Polska,Automatyczna,Diesel,2015,5.0,5.0,Czarny,Używane
1446,6078960250,"19:32, 13 marca 2021",31900.0,Ford,Fiesta,Nie podano,Mk7 (2008-),1499.0,75.0,87726,Auta małe,Nie podano,Manualna,Diesel,2017,5.0,5.0,Niebieski,Używane
1447,6079759725,"19:32, 13 marca 2021",52900.0,Škoda,Superb,Nie podano,II (2008-2018),1968.0,170.0,179047,Kombi,Nie podano,Manualna,Diesel,2014,5.0,5.0,Czarny,Używane
1448,6081785025,"19:32, 13 marca 2021",37900.0,Opel,Combo,Tour 1.4 Enjoy Eu6,D (2011-2018),1368.0,95.0,122000,Kombi,Polska,Manualna,Benzyna,2016,5.0,5.0,Niebieski,Używane
1449,6080279296,"19:32, 13 marca 2021",46900.0,Mercedes-Benz,Klasa C,Nie podano,W204 (2007-2014),1796.0,156.0,145051,Kombi,Nie podano,Manualna,Benzyna,2011,5.0,5.0,Czarny,Używane
1450,6083147559,"19:32, 13 marca 2021",18400.0,Volkswagen,Golf,V 1.6 Sportline,V (2003-2009),1595.0,102.0,152000,Kompakt,Niemcy,Manualna,Benzyna,2008,5.0,5.0,Srebrny,Używane
1451,6080279273,"19:32, 13 marca 2021",47900.0,Hyundai,ix35,Nie podano,Nie podano,1591.0,135.0,140148,SUV,Nie podano,Manualna,Benzyna,2013,5.0,5.0,Szary,Używane
1452,6080278381,"19:32, 13 marca 2021",44900.0,Kia,Rio,Nie podano,IV (2017-),1248.0,84.0,27678,Auta małe,Nie podano,Manualna,Benzyna,2019,5.0,5.0,Biały,Używane
1453,6080280675,"19:32, 13 marca 2021",32900.0,Škoda,RAPID,Nie podano,Nie podano,1598.0,90.0,100288,Kompakt,Nie podano,Manualna,Diesel,2014,5.0,5.0,Niebieski,Używane
1454,6080280660,"19:32, 13 marca 2021",64900.0,BMW,Seria 1,Nie podano,F20/F21 (2011-),1499.0,136.0,131334,Kompakt,Nie podano,Automatyczna,Benzyna,2017,5.0,5.0,Srebrny,Używane
1455,6080280644,"19:32, 13 marca 2021",30900.0,Ford,C-MAX,Nie podano,II (2010-),1560.0,115.0,133337,Minivan,Nie podano,Manualna,Diesel,2012,5.0,5.0,Czarny,Używane
1456,6080280634,"19:32, 13 marca 2021",21900.0,Suzuki,SX4,Nie podano,I (2006-2013),1586.0,107.0,116923,SUV,Nie podano,Manualna,Benzyna,2008,5.0,5.0,Czarny,Używane
1457,6082919275,"19:31, 13 marca 2021",97170.0,BMW,Seria 7,750d xDrive Blue Performance,F01 (2008-2015),2993.0,381.0,164000,Sedan,Polska,Automatyczna,Diesel,2012,4.0,5.0,Czarny,Używane
1458,6082823049,"19:31, 13 marca 2021",50000.0,Citroën,C3 Aircross,Nie podano,Nie podano,1199.0,82.0,34517,SUV,Polska,Manualna,Benzyna,2018,5.0,5.0,Biały,Używane
1459,6082628535,"19:30, 13 marca 2021",33900.0,Ford,Kuga,2.0 TDCi Titanium,I (2008-2012),1997.0,136.0,203245,SUV,Nie podano,Manualna,Diesel,2008,5.0,5.0,Szary,Używane
1460,6082050768,"19:30, 13 marca 2021",5998.0,Chrysler,Sebring,2.7 LX,Nie podano,2736.0,203.0,124500,Sedan,Niemcy,Automatyczna,Benzyna,2002,4.0,5.0,Srebrny,Używane
1461,6083225226,"19:30, 13 marca 2021",5500.0,Ford,Mondeo,1.8 X100 / X,Mk3 (2000-2006),1798.0,125.0,244000,Kombi,Polska,Manualna,Benzyna,2004,4.0,5.0,Niebieski,Używane
1462,6082823071,"19:30, 13 marca 2021",33000.0,Mercedes-Benz,ML,Nie podano,W164 (2005-2011),2987.0,190.0,214056,SUV,Nie podano,Automatyczna,Diesel,2006,5.0,5.0,Niebieski,Używane
1463,6083018541,"19:30, 13 marca 2021",92900.0,Audi,A6 Allroad,Nie podano,C7 (2012-),2967.0,313.0,250000,Kombi,Nie podano,Automatyczna,Diesel,2014,5.0,5.0,Brązowy,Używane
1464,6082823062,"19:30, 13 marca 2021",34002.0,Opel,Astra,Nie podano,K (2015-),1598.0,95.0,131211,Kombi,Polska,Manualna,Diesel,2017,5.0,5.0,Srebrny,Używane
1465,6082919212,"19:29, 13 marca 2021",54900.0,Chrysler,Town & Country,3.6 Touring,II (2001-),3605.0,283.0,35000,Minivan,Stany Zjednoczone,Automatyczna,Benzyna,2014,5.0,7.0,Niebieski,Używane
1466,6082919188,"19:29, 13 marca 2021",32000.0,Škoda,Superb,2.0 TDI Comfort,II (2008-2018),1968.0,170.0,204000,Kombi,Nie podano,Manualna,Diesel,2011,5.0,5.0,Brązowy,Używane
1467,6082823029,"19:28, 13 marca 2021",22500.0,Ford,Focus,Nie podano,Mk3 (2010-),1560.0,95.0,168041,Kombi,Polska,Manualna,Diesel,2013,5.0,5.0,Czarny,Używane
1468,6083018508,"19:28, 13 marca 2021",273900.0,BMW,X5 M,Standard,Nie podano,4395.0,575.0,51700,SUV,Nie podano,Automatyczna,Benzyna,2016,5.0,5.0,Czarny,Używane
1469,6082823011,"19:27, 13 marca 2021",78000.0,Toyota,RAV4,Nie podano,IV (2012-2018),1987.0,151.0,79917,SUV,Polska,Automatyczna,Benzyna,2014,5.0,5.0,Czarny,Używane
1470,6082820516,"19:27, 13 marca 2021",39900.0,Ford,Kuga,2.0 TDCi Titanium FWD,I (2008-2012),1997.0,136.0,157000,SUV,Niemcy,Manualna,Diesel,2010,5.0,5.0,Biały,Używane
1471,6083225555,"19:27, 13 marca 2021",14998.0,Renault,Laguna,2.0 dCi Initiale,III (2007-),1995.0,150.0,228500,Sedan,Niemcy,Manualna,Diesel,2008,5.0,5.0,Srebrny,Używane
1472,6083225447,"19:26, 13 marca 2021",25900.0,Škoda,Citigo,1.0 Ambition EU6,Nie podano,999.0,60.0,12000,Auta małe,Polska,Manualna,Benzyna,2016,5.0,4.0,Czerwony,Używane
1473,6083018521,"19:26, 13 marca 2021",55000.0,Opel,Astra,Nie podano,K (2015-),998.0,105.0,27261,Kombi,Nie podano,Manualna,Benzyna,2019,5.0,5.0,Czerwony,Używane
1474,6082222641,"19:26, 13 marca 2021",36900.0,Citroën,C4 Grand Picasso,2.0 BlueHDi Intensive,II (2013-),1997.0,150.0,203000,Minivan,Belgia,Manualna,Diesel,2014,5.0,5.0,Srebrny,Używane
1475,6071692322,"19:26, 13 marca 2021",29900.0,Peugeot,308,1.6 BlueHDi Active S&S,T9 (2014-),1560.0,120.0,186215,Kombi,Nie podano,Manualna,Diesel,2015,5.0,5.0,Inny kolor,Używane
1476,6082822944,"19:26, 13 marca 2021",23000.0,Škoda,RAPID,Nie podano,Nie podano,1598.0,90.0,142722,Kompakt,Polska,Manualna,Diesel,2014,5.0,5.0,Srebrny,Używane
1477,6083225265,"19:26, 13 marca 2021",35500.0,BMW,Seria 3,320d Coupe,E90/E91/E92/E93 (2005-2012),1995.0,177.0,246870,Coupe,Nie podano,Automatyczna,Diesel,2007,2.0,4.0,Szary,Używane
1478,6083225533,"19:25, 13 marca 2021",48700.0,Peugeot,2008,1.2 Pure Tech Allure S&S EAT6,Nie podano,1199.0,110.0,69000,Auta miejskie,Nie podano,Automatyczna,Benzyna,2016,5.0,5.0,Czarny,Używane
1479,6082822937,"19:25, 13 marca 2021",38000.0,Audi,A3,Nie podano,8P (2003-2012),1968.0,170.0,149055,Kompakt,Polska,Manualna,Diesel,2010,5.0,5.0,Czarny,Używane
1480,6083107033,"19:25, 13 marca 2021",8900.0,Honda,Civic,1.6i LS,VII (2001-2006),1590.0,110.0,258100,Kompakt,Nie podano,Manualna,Benzyna,2005,4.0,5.0,Srebrny,Używane
1481,6083225513,"19:25, 13 marca 2021",23900.0,Ford,Focus,1.6 Titanium,Mk3 (2010-),1596.0,105.0,228000,Kompakt,Nie podano,Manualna,Benzyna,2011,5.0,5.0,Szary,Używane
1482,6083225521,"19:24, 13 marca 2021",39900.0,Volkswagen,Passat,2.0 TDI Highline DSG,B7 (2010-2014),1968.0,140.0,199000,Kombi,Niemcy,Automatyczna,Diesel,2014,5.0,5.0,Czarny,Używane
