,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
4930,6082437081,"19:17, 18 lutego 2021",19900.0,Škoda,Fabia,1.0 Active,III (2014-),999.0,60.0,227750,Auta miejskie,Polska,Manualna,Benzyna+LPG,2016,5.0,5.0,Biały,Używane
4931,6082437075,"19:15, 18 lutego 2021",35002.0,Kia,Ceed,Nie podano,Nie podano,1582.0,110.0,134624,Kompakt,Polska,Manualna,Diesel,2016,5.0,5.0,Srebrny,Używane
4932,6082436647,"19:15, 18 lutego 2021",16500.0,BMW,Seria 1,116d DPF,E81/E82/E87/E88 (2004-2013),1995.0,116.0,244621,Kompakt,Niemcy,Manualna,Diesel,2009,3.0,4.0,Szary,Używane
4933,6082429158,"19:14, 18 lutego 2021",49900.0,Mercedes-Benz,Klasa A,180 CDI,W176 (2012-),1461.0,109.0,76000,Kompakt,Polska,Manualna,Diesel,2014,5.0,5.0,Szary,Używane
4934,6082437040,"19:14, 18 lutego 2021",54000.0,Kia,Ceed,Nie podano,Nie podano,1591.0,135.0,31170,Kombi,Polska,Manualna,Benzyna,2017,5.0,5.0,Brązowy,Używane
4935,6082436960,"19:13, 18 lutego 2021",31300.0,Nissan,Qashqai+2,2.0 dCi Acenta,Nie podano,1995.0,150.0,176000,SUV,Nie podano,Manualna,Diesel,2010,5.0,7.0,Czarny,Używane
4936,6082437026,"19:13, 18 lutego 2021",25002.0,Renault,Clio,Nie podano,Nie podano,1197.0,75.0,34259,Kombi,Polska,Manualna,Benzyna,2016,5.0,5.0,Srebrny,Używane
4937,6082437008,"19:13, 18 lutego 2021",84000.0,Kia,Sportage,Nie podano,Nie podano,1591.0,132.0,18933,SUV,Nie podano,Manualna,Benzyna,2019,5.0,5.0,Czarny,Używane
4938,6082436943,"19:12, 18 lutego 2021",32900.0,Peugeot,508,Nie podano,Nie podano,1997.0,140.0,158763,Kombi,Nie podano,Automatyczna,Diesel,2012,5.0,5.0,Srebrny,Używane
4939,6082435271,"19:11, 18 lutego 2021",26900.0,BMW,Seria 5,Nie podano,E60/E61 (2003-2010),3000.0,272.0,325000,Kombi,Nie podano,Automatyczna,Diesel,2005,5.0,,Czarny,Używane
4940,6082436239,"19:10, 18 lutego 2021",26999.0,Nissan,Murano,Nie podano,Z50 (2003-2008),3498.0,234.0,161000,SUV,Niemcy,Automatyczna,Benzyna,2007,5.0,5.0,Czarny,Używane
4941,6082436835,"19:09, 18 lutego 2021",30400.0,Ford,Kuga,2.0 TDCi Titanium,I (2008-2012),1997.0,140.0,171000,SUV,Niemcy,Manualna,Diesel,2010,5.0,5.0,Czarny,Używane
4942,6082254542,"19:09, 18 lutego 2021",29900.0,Audi,A4,2.0 TFSI,B8 (2007-2015),1984.0,180.0,192240,Kombi,Niemcy,Manualna,Benzyna,2010,5.0,5.0,Szary,Używane
