,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
5424,6080991210,"19:52, 1 marca 2021",24800.0,Renault,Megane,1.6 dCi Energy Dynamique,III (2008-2016),1598.0,130.0,199999,Kombi,Polska,Manualna,Diesel,2013,5.0,5.0,Czarny,Używane
5425,6082823665,"19:52, 1 marca 2021",16700.0,Peugeot,207,1.4 Trendy,Nie podano,1360.0,73.0,53000,Auta miejskie,Nie podano,Manualna,Benzyna,2010,5.0,5.0,Czarny,Używane
5426,6082377571,"19:51, 1 marca 2021",81900.0,Volkswagen,Tiguan,2.0 TDI BMT SCR 4Mot Highline DSG,II (2016-),1968.0,150.0,166000,SUV,Niemcy,Automatyczna,Diesel,2017,5.0,5.0,Biały,Używane
5427,6082402400,"19:51, 1 marca 2021",52000.0,Dacia,Duster,Nie podano,Nie podano,1461.0,109.0,108404,SUV,Polska,Manualna,Diesel,2018,5.0,5.0,Srebrny,Używane
5428,6082402408,"19:51, 1 marca 2021",26000.0,Opel,Astra,Nie podano,J (2009-2015),1598.0,116.0,144926,Kompakt,Polska,Manualna,Benzyna,2010,5.0,5.0,Szary,Używane
5429,6080874321,"19:51, 1 marca 2021",142500.0,Toyota,Tacoma,4.0 Double Cab 4WD,Nie podano,3956.0,236.0,67000,SUV,Nie podano,Automatyczna,Benzyna,2015,4.0,5.0,Czarny,Używane
5430,6081090985,"19:51, 1 marca 2021",355000.0,Audi,Q8,50 TDI quattro tiptronic,Nie podano,2967.0,286.0,7000,SUV,Polska,Automatyczna,Diesel,2019,5.0,5.0,Czerwony,Używane
5431,6082149310,"19:50, 1 marca 2021",109900.0,Škoda,Superb,Nie podano,III (2015-),1498.0,150.0,1,Kombi,Polska,Manualna,Benzyna,2020,5.0,5.0,Srebrny,Nowe
5432,6082402267,"19:49, 1 marca 2021",21900.0,Renault,Megane,1.6 16V Expression,III (2008-2016),1598.0,110.0,95929,Kompakt,Polska,Manualna,Benzyna,2009,3.0,5.0,Czarny,Używane
5433,6082402370,"19:49, 1 marca 2021",28000.0,Škoda,Citigo,Nie podano,Nie podano,999.0,75.0,41330,Auta małe,Polska,Manualna,Benzyna,2016,5.0,5.0,Biały,Używane
5434,6082229088,"19:49, 1 marca 2021",39900.0,Peugeot,508,SW BlueHDi 120 EAT6 Stop&Start,Nie podano,1560.0,120.0,171000,Kombi,Nie podano,Automatyczna,Diesel,2017,5.0,5.0,Niebieski,Używane
5435,6080538888,"19:48, 1 marca 2021",35800.0,Subaru,XV,2.0 D Exclusive,Nie podano,1998.0,147.0,122000,SUV,Nie podano,Manualna,Diesel,2012,5.0,5.0,Srebrny,Używane
5436,6082823527,"19:48, 1 marca 2021",20900.0,Audi,A6,2.0 TDI,C6 (2004-2011),1968.0,140.0,220000,Kombi,Polska,Manualna,Diesel,2008,5.0,5.0,Czarny,Używane
5437,6082822593,"19:46, 1 marca 2021",57687.0,Volvo,V60,D2 Ocean Race,Nie podano,1560.0,115.0,243000,Kombi,Holandia,Automatyczna,Diesel,2015,5.0,5.0,Niebieski,Używane
5438,6082823448,"19:46, 1 marca 2021",15900.0,Kia,Ceed,Nie podano,I (2006-2012),1400.0,90.0,129300,Kompakt,Niemcy,Manualna,Benzyna,2010,3.0,5.0,Inny kolor,Używane
5439,6082150366,"19:45, 1 marca 2021",109900.0,Škoda,Superb,Nie podano,III (2015-),1498.0,150.0,1,Kombi,Polska,Manualna,Benzyna,2020,5.0,5.0,Niebieski,Nowe
5440,6082146586,"19:45, 1 marca 2021",123900.0,Škoda,Octavia,Nie podano,IV (2020-),1968.0,150.0,1,Sedan,Polska,Automatyczna,Diesel,2020,5.0,5.0,Niebieski,Nowe
5441,6082823455,"19:45, 1 marca 2021",25500.0,Renault,Megane,1.5 dCi Expression,III (2008-2016),1461.0,110.0,180000,Kompakt,Nie podano,Manualna,Diesel,2014,5.0,5.0,Bordowy,Używane
